CGKG_ID	Uniprot_ID	GEM_ID	InterPro	KEGG_ID	CGL_RS_ID	NCgl_ID	Cgl_ID	cg_ID	CoryneRegNet_ID	Gene_Name	Gene_Type	EC_Number	Genome_Info
CGKG_G02647	Q8NMC1		IPR000485#IPR011008#IPR011991#IPR019887#IPR019888	Cgl2657	CGL_RS13255	NCgl2567	Cgl2657	cg2942			TF		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015286.1', 'Product': 'Lrp/AsnC family transcriptional regulator', 'Start': '2826907', 'End': '2827408', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601856.1', 'Product': 'transcriptional regulator', 'Start': '2826907', 'End': '2827408', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00051.1', 'Product': 'Transcriptional regulators', 'Start': '2826922', 'End': '2827408', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20681.1', 'Product': 'Bacterial regulatory proteins, AsnC family', 'Start': '2800215', 'End': '2800716', 'Strand': '+'}]"
CGKG_G02648	Q8NMC0			Cgl2658	CGL_RS13260	NCgl2568	Cgl2658	cg2943			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015287.1', 'Product': 'hypothetical protein', 'Start': '2827455', 'End': '2827818', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601857.1', 'Product': 'hypothetical membrane protein', 'Start': '2827455', 'End': '2827818', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00052.1', 'Product': 'Hypothetical membrane protein', 'Start': '2827455', 'End': '2827818', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20682.1', 'Product': 'putative membrane protein', 'Start': '2800763', 'End': '2801126', 'Strand': '-'}]"
CGKG_G02649	Q8NMB9	Cgl2659	IPR003526#IPR020555	Cgl2659	CGL_RS13265	NCgl2569	Cgl2659	cg2944		ispF	Enzyme	4.6.1.12	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015288.1', 'Product': '2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase', 'Start': '2827901', 'End': '2828384', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601858.1', 'Product': '2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase', 'Start': '2827901', 'End': '2828384', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00053.1', 'Product': '2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase', 'Start': '2827901', 'End': '2828384', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20683.1', 'Product': '2-C-METHYL-D-ERYTHRITOL 4-PHOSPHATE CYTIDYLYLTRANSFERASE', 'Start': '2801209', 'End': '2801692', 'Strand': '-'}]"
CGKG_G02650	Q8NMB8	Cgl2660	IPR001228#IPR018294#IPR029044	Cgl2660	CGL_RS13270	NCgl2570	Cgl2660	cg2945		ispD	Enzyme	2.7.7.60	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015289.1', 'Product': '2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase', 'Start': '2828376', 'End': '2829147', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601859.1', 'Product': '4-diphosphocytidyl-2-methyl-D-erithritol synthase', 'Start': '2828376', 'End': '2829147', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00054.1', 'Product': '4-diphosphocytidyl-2-methyl-D-erithritol synthase', 'Start': '2828376', 'End': '2829147', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20684.1', 'Product': '2-C-METHYL-D-ERYTHRITOL 4-PHOSPHATE CYTIDYLYLTRANS', 'Start': '2801684', 'End': '2802455', 'Strand': '-'}]"
CGKG_G02651	Q8NMB7		IPR003711	Cgl2661	CGL_RS13275	NCgl2571	Cgl2661	cg2946			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_003853867.1', 'Product': 'CarD family transcriptional regulator', 'Start': '2829153', 'End': '2829750', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601860.1', 'Product': 'transcriptional regulator', 'Start': '2829153', 'End': '2829750', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00055.1', 'Product': 'Transcriptional regulators, similar to M. xanthus CarD', 'Start': '2829153', 'End': '2829750', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20685.1', 'Product': 'CarD-like transcriptional regulator', 'Start': '2802461', 'End': '2803058', 'Strand': '-'}]"
CGKG_G02652	Q8NMB6		IPR001789#IPR001867#IPR011006#IPR011991	Cgl2662	CGL_RS13280	NCgl2572	Cgl2662	cg2947		cgtR5	Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_003853866.1', 'Product': 'response regulator transcription factor', 'Start': '2830057', 'End': '2830783', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601861.1', 'Product': 'two-component system, response regulator', 'Start': '2830057', 'End': '2830783', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00056.1', 'Product': 'Two-component system, response regulators consisting of a CheY-like receiver domain and a HTH DNA-binding domain', 'Start': '2830057', 'End': '2830783', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20686.1', 'Product': 'putative two component response regulator', 'Start': '2803365', 'End': '2804091', 'Strand': '+'}]"
CGKG_G02653	Q8NMB5		IPR003594#IPR003660#IPR003661#IPR004358#IPR005467#IPR009082	Cgl2663	CGL_RS13285	NCgl2573	Cgl2663	cg2948		cgtS5	Enzyme	2.7.13.3	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015290.1', 'Product': 'HAMP domain-containing sensor histidine kinase', 'Start': '2830779', 'End': '2831898', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601862.1', 'Product': 'two-component system, sensory transduction histidine kinase', 'Start': '2830779', 'End': '2831898', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00057.1', 'Product': 'Two-component system, sensory transduction histidine kinases', 'Start': '2830779', 'End': '2831898', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20687.1', 'Product': 'probable two component sensor kinase', 'Start': '2804087', 'End': '2805206', 'Strand': '+'}]"
CGKG_G02654	Q8NMB4			Cgl2664	CGL_RS13290	NCgl2574	Cgl2664	cg2949			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015291.1', 'Product': 'hypothetical protein', 'Start': '2832085', 'End': '2832670', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601863.1', 'Product': 'hypothetical protein', 'Start': '2832085', 'End': '2832670', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00058.1', 'Product': 'Hypothetical protein', 'Start': '2832085', 'End': '2832670', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20688.1', 'Product': 'putative secreted protein', 'Start': '2805408', 'End': '2805978', 'Strand': '+'}]"
CGKG_G02655	Q8NMB3		IPR003593#IPR004504#IPR014721#IPR020568#IPR020588#IPR027417	Cgl2665	CGL_RS13295	NCgl2575	Cgl2665	cg2950		radA	Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015292.1', 'Product': 'DNA repair protein RadA', 'Start': '2832790', 'End': '2834185', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601864.2', 'Product': 'DNA repair protein', 'Start': '2832790', 'End': '2834185', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00059.1', 'Product': 'Predicted ATP-dependent serine protease', 'Start': '2832790', 'End': '2834185', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20689.1', 'Product': 'PROBABLE ATP-DEPENDENT PROTEASE, DNA REPAIR (ATP-B', 'Start': '2806098', 'End': '2807493', 'Strand': '+'}]"
CGKG_G02656	Q8NMB2		IPR003390#IPR010994#IPR018906#IPR023763	Cgl2666	CGL_RS13300	NCgl2576	Cgl2666	cg2951		disA	Enzyme	2.7.7.85	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015293.1', 'Product': 'DNA integrity scanning diadenylate cyclase DisA', 'Start': '2834188', 'End': '2835289', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601865.1', 'Product': 'predicted nucleic-acid-binding protein', 'Start': '2834188', 'End': '2835289', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00060.1', 'Product': 'Predicted nucleic-acid-binding protein (contains the HHH domain)', 'Start': '2834188', 'End': '2835289', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20690.1', 'Product': 'Predicted nucleic-acid-binding protein (contains the HHH domain)', 'Start': '2807496', 'End': '2808597', 'Strand': '+'}]"
CGKG_G02657	Q8NMB1		IPR010532	Cgl2667	CGL_RS13305	NCgl2577	Cgl2667	cg2952			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015294.1', 'Product': 'hypothetical protein', 'Start': '2835280', 'End': '2835970', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601866.2', 'Product': 'hypothetical protein', 'Start': '2835280', 'End': '2835970', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00061.1', 'Product': 'Hypothetical protein', 'Start': '2835280', 'End': '2835970', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20691.1', 'Product': 'putative secreted protein', 'Start': '2808588', 'End': '2809278', 'Strand': '-'}]"
CGKG_G02658	Q8NMB0	Cgl2668	IPR015590#IPR016161#IPR016162#IPR016163#IPR029510;PDB:3R64	Cgl2668	CGL_RS13310	NCgl2578	Cgl2668	cg2953		vdh#xylC	Enzyme	1.2.1.3#1.2.1.64#1.2.1.67#1.2.1.96	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015295.1', 'Product': 'aldehyde dehydrogenase family protein', 'Start': '2836045', 'End': '2837500', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601867.1', 'Product': 'NAD-dependent aldehyde dehydrogenase', 'Start': '2836045', 'End': '2837500', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00062.1', 'Product': 'NAD-dependent aldehyde dehydrogenases', 'Start': '2836045', 'End': '2837500', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20692.1', 'Product': 'BENZALDEHYDE DEHYDROGENASE', 'Start': '2809353', 'End': '2810844', 'Strand': '-'}]"
CGKG_G02659	Q8NMA8	Cgl2670	IPR001765	Cgl2670	CGL_RS13315	NCgl2579	Cgl2670	cg2954		cynT	Enzyme	4.2.1.1	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_003853851.1', 'Product': 'carbonic anhydrase', 'Start': '2837953', 'End': '2838577', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601868.1', 'Product': 'carbonic anhydrase', 'Start': '2837953', 'End': '2838577', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00064.1', 'Product': 'Carbonic anhydrase', 'Start': '2837953', 'End': '2838577', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20693.1', 'Product': 'CARBONIC ANHYDRASE', 'Start': '2811261', 'End': '2811885', 'Strand': '-'}]"
CGKG_G02660	Q8NMA7		IPR000445#IPR003265#IPR003583#IPR003651#IPR004035#IPR011257#IPR023170	Cgl2671	CGL_RS13320	NCgl2580	Cgl2671	cg2955		mutY	Enzyme	3.2.2.31	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015296.1', 'Product': 'A/G-specific adenine glycosylase', 'Start': '2838643', 'End': '2839525', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601869.1', 'Product': 'A/G-specific DNA glycosylase', 'Start': '2838643', 'End': '2839525', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00065.1', 'Product': 'A/G-specific DNA glycosylase', 'Start': '2838643', 'End': '2839525', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20694.1', 'Product': 'A/G-SPECIFIC ADENINE GLYCOSYLASE', 'Start': '2811951', 'End': '2812833', 'Strand': '+'}]"
CGKG_G02661	Q8NMA6			Cgl2672	CGL_RS13325	NCgl2581	Cgl2672	cg2956			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015297.1', 'Product': 'hypothetical protein', 'Start': '2839562', 'End': '2840720', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601870.1', 'Product': 'hypothetical protein', 'Start': '2839562', 'End': '2840720', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00066.1', 'Product': 'Hypothetical protein', 'Start': '2839562', 'End': '2840720', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20695.1', 'Product': 'putative secreted protein', 'Start': '2812870', 'End': '2814028', 'Strand': '+'}]"
CGKG_G02662	Q8NMA5		IPR025330	Cgl2673	CGL_RS13330		Cgl2673	cg2957			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_020948639.1', 'Product': 'DUF4236 domain-containing protein', 'Start': '2840755', 'End': '2840929', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00067.1', 'Product': 'Hypothetical protein', 'Start': '2840755', 'End': '2841064', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20696.1', 'Product': 'conserved hypothetical protein', 'Start': '2814063', 'End': '2814249', 'Strand': '-'}]"
CGKG_G02663	Q8NMA4	Cgl2674	IPR002198#IPR002347#IPR014007#IPR016040#IPR020904	Cgl2674	CGL_RS13335	NCgl2582	Cgl2674	cg2958		butA	Enzyme	1.1.1.304	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015298.1', 'Product': 'acetoin reductase', 'Start': '2841075', 'End': '2841852', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601871.1', 'Product': 'L-2.3-butanediol dehydrogenase', 'Start': '2841075', 'End': '2841852', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00068.1', 'Product': 'L-2.3-butanediol dehydrogenase', 'Start': '2841075', 'End': '2841852', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20697.1', 'Product': 'L-2,3-butanediol dehydrogenase/acetoin reductase', 'Start': '2814383', 'End': '2815160', 'Strand': '+'}]"
CGKG_G02664	Q8NMA2			Cgl2676	CGL_RS13340	NCgl2583	Cgl2676	cg2960			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015299.1', 'Product': 'hypothetical protein', 'Start': '2842493', 'End': '2843237', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601872.1', 'Product': 'hypothetical protein', 'Start': '2842493', 'End': '2843237', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00070.1', 'Product': 'Hypothetical protein', 'Start': '2842493', 'End': '2843237', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20699.1', 'Product': 'hypothetical protein predicted by Glimmer/Critica', 'Start': '2815801', 'End': '2816545', 'Strand': '+'}]"
CGKG_G02665	Q8NMA1		IPR007138#IPR011008	Cgl2677	CGL_RS13345	NCgl2584	Cgl2677	cg2962			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015300.1', 'Product': 'antibiotic biosynthesis monooxygenase', 'Start': '2843429', 'End': '2843723', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601873.1', 'Product': 'hypothetical protein', 'Start': '2843429', 'End': '2843723', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00071.1', 'Product': 'Uncharacterized enzyme involved in biosynthesis of extracellular polysaccharides', 'Start': '2843429', 'End': '2843723', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20700.1', 'Product': 'Uncharacterized enzyme involved in biosynthesis of extracellular polysaccharides', 'Start': '2816736', 'End': '2817030', 'Strand': '-'}]"
CGKG_G02666	Q8NMA0		IPR001270#IPR001943#IPR003593#IPR003959#IPR004176#IPR018368#IPR019489#IPR023150#IPR027417;PDB:3FH2	Cgl2678	CGL_RS13350	NCgl2585	Cgl2678	cg2963		clpC	Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015301.1', 'Product': 'ATP-dependent Clp protease ATP-binding subunit', 'Start': '2844163', 'End': '2846941', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601874.1', 'Product': 'ATPase with chaperone activity, ATP-binding subunit', 'Start': '2844163', 'End': '2846941', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00072.1', 'Product': 'ATPases with chaperone activity, ATP-binding subunit', 'Start': '2844163', 'End': '2846941', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20701.1', 'Product': 'PROBABLE ATP-DEPENDENT PROTEASE (HEAT SHOCK PROTEIN)', 'Start': '2817470', 'End': '2820248', 'Strand': '-'}]"
CGKG_G02667	Q8NM99	Cgl2679	IPR000644#IPR001093#IPR005990#IPR005991#IPR013785	Cgl2679	CGL_RS13355	NCgl2586	Cgl2679	cg2964		guaB1	Enzyme	1.1.1.205	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015302.1', 'Product': 'GuaB1 family IMP dehydrogenase-related protein', 'Start': '2847229', 'End': '2848663', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601875.1', 'Product': 'inositol-monophosphate dehydrogenase', 'Start': '2847229', 'End': '2848663', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00073.1', 'Product': 'IMP dehydrogenase/GMP reductase', 'Start': '2847229', 'End': '2848663', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20702.1', 'Product': 'INOSITOL-MONOPHOSPHATE DEHYDROGENASE', 'Start': '2820536', 'End': '2821970', 'Strand': '+'}]"
CGKG_G02668	Q8NM98		IPR009057#IPR018060#IPR020449	Cgl2680	CGL_RS13360	NCgl2587	Cgl2680	cg2965			TF		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_172820748.1', 'Product': 'helix-turn-helix domain-containing protein', 'Start': '2848850', 'End': '2849783', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601876.2', 'Product': 'AraC-type DNA-binding domain-containing protein', 'Start': '2848769', 'End': '2849783', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00074.1', 'Product': 'AraC-type DNA-binding domain-containing proteins', 'Start': '2848769', 'End': '2849783', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20703.1', 'Product': 'AraC-type transcriptional regulator', 'Start': '2822076', 'End': '2823090', 'Strand': '+'}]"
CGKG_G02669	Q8NM97		IPR002938#IPR003042#IPR012336#IPR012941	Cgl2681	CGL_RS13365	NCgl2588	Cgl2681	cg2966			Enzyme	1.14.13.7	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015304.1', 'Product': 'phenol hydroxylase', 'Start': '2849935', 'End': '2851819', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601877.1', 'Product': '2-polyprenyl-6-methoxyphenol hydroxylase', 'Start': '2849935', 'End': '2851819', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00075.1', 'Product': '2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases', 'Start': '2850031', 'End': '2851819', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20704.1', 'Product': '2-polyprenyl-6-methoxyphenol hydroxylase or related FAD-dependent oxidoreductase', 'Start': '2823242', 'End': '2825126', 'Strand': '+'}]"
CGKG_G02670	Q8NM96			Cgl2682	CGL_RS13370	NCgl2589	Cgl2682	cg2968			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015305.1', 'Product': 'hypothetical protein', 'Start': '2852017', 'End': '2853736', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601878.1', 'Product': 'hypothetical protein', 'Start': '2852017', 'End': '2853736', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00076.1', 'Product': 'Hypothetical protein', 'Start': '2852017', 'End': '2853736', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20705.1', 'Product': 'conserved hypothetical protein', 'Start': '2825324', 'End': '2827043', 'Strand': '+'}]"
CGKG_G02671	Q8NM95	Cgl2683		Cgl2683	CGL_RS13375	NCgl2590	Cgl2683	cg2969			Enzyme	2.3.1.41	"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015306.1', 'Product': 'hypothetical protein', 'Start': '2853769', 'End': '2855713', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601879.1', 'Product': 'hypothetical protein', 'Start': '2853769', 'End': '2855713', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00077.1', 'Product': 'Hypothetical protein', 'Start': '2853769', 'End': '2855713', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20706.1', 'Product': 'similar to Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases', 'Start': '2827130', 'End': '2829020', 'Strand': '+'}]"
CGKG_G02672	Q8NM94			Cgl2684	CGL_RS13380	NCgl2591	Cgl2684	cg2970			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015307.1', 'Product': 'hypothetical protein', 'Start': '2855795', 'End': '2857520', 'Strand': '+'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601880.1', 'Product': 'hypothetical protein', 'Start': '2855795', 'End': '2857520', 'Strand': '+'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00078.1', 'Product': 'Hypothetical protein', 'Start': '2855795', 'End': '2857520', 'Strand': '+'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20707.1', 'Product': 'conserved hypothetical protein', 'Start': '2829102', 'End': '2830827', 'Strand': '+'}]"
CGKG_G02673	Q79VC9		IPR001411#IPR004638#IPR011701#IPR016196#IPR020846	Cgl2685	CGL_RS13385	NCgl2592	Cgl2685	cg2971		lmrB	Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015308.1', 'Product': 'MDR family MFS transporter', 'Start': '2857610', 'End': '2859056', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601881.1', 'Product': 'permease of the major facilitator superfamily', 'Start': '2857610', 'End': '2859056', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00079.1', 'Product': 'Permeases of the major facilitator superfamily', 'Start': '2857610', 'End': '2859056', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20708.1', 'Product': 'LINCOMYCIN RESISTANCE PROTEIN LMRB', 'Start': '2830917', 'End': '2832363', 'Strand': '-'}]"
CGKG_G02674	Q8NM93		IPR007569#IPR025159	Cgl2686	CGL_RS13390	NCgl2593	Cgl2686	cg2973			Gene		"[{'Reference_Genome': 'NC_003450.3', 'Protein_ID': 'WP_011015309.1', 'Product': 'DUF559 domain-containing protein', 'Start': '2859192', 'End': '2860146', 'Strand': '-'}, {'Reference_Genome': 'NC_003450.2', 'Protein_ID': 'NP_601882.1', 'Product': 'hypothetical protein', 'Start': '2859192', 'End': '2860146', 'Strand': '-'}, {'Reference_Genome': 'BA000036.3', 'Protein_ID': 'BAC00080.1', 'Product': 'Hypothetical protein', 'Start': '2859192', 'End': '2860146', 'Strand': '-'}, {'Reference_Genome': 'BX927147.1', 'Protein_ID': 'CAF20709.1', 'Product': 'conserved hypothetical protein', 'Start': '2832499', 'End': '2833453', 'Strand': '-'}]"
